sheet,cell,row,column,author,note_text
Trajectory,G15,15,G,Codex,"DERIVED MODEL OUTPUT — GOOG Q2 26
Formula: RPO/backlog × assumed AI share ÷ assumed duration
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Trajectory,C16,16,C,Codex,"DERIVED MODEL OUTPUT — GOOG Q2 25
Formula: annualized AI revenue proxy × base NOPAT margin ÷ annualized AI capex
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204425000062/goog-20250630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1652044/000165204425000062/goog-20250630.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Trajectory,D16,16,D,Codex,"DERIVED MODEL OUTPUT — GOOG Q3 25
Formula: annualized AI revenue proxy × base NOPAT margin ÷ annualized AI capex
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204425000091/goog-20250930.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1652044/000165204425000091/goog-20250930.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Trajectory,E16,16,E,Codex,"DERIVED MODEL OUTPUT — GOOG Q4 25
Formula: annualized AI revenue proxy × base NOPAT margin ÷ annualized AI capex
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Trajectory,F16,16,F,Codex,"DERIVED MODEL OUTPUT — GOOG Q1 26
Formula: annualized AI revenue proxy × base NOPAT margin ÷ annualized AI capex
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000048/goog-20260331.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000048/goog-20260331.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Trajectory,G16,16,G,Codex,"DERIVED MODEL OUTPUT — GOOG Q2 26
Formula: annualized AI revenue proxy × base NOPAT margin ÷ annualized AI capex
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Trajectory,C17,17,C,Codex,"DERIVED MODEL OUTPUT — GOOG Q2 25
Formula: forward ROIC minus Damodaran sector WACC; displayed as percentage points
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204425000062/goog-20250630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1652044/000165204425000062/goog-20250630.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Trajectory,D17,17,D,Codex,"DERIVED MODEL OUTPUT — GOOG Q3 25
Formula: forward ROIC minus Damodaran sector WACC; displayed as percentage points
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204425000091/goog-20250930.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1652044/000165204425000091/goog-20250930.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Trajectory,E17,17,E,Codex,"DERIVED MODEL OUTPUT — GOOG Q4 25
Formula: forward ROIC minus Damodaran sector WACC; displayed as percentage points
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Trajectory,F17,17,F,Codex,"DERIVED MODEL OUTPUT — GOOG Q1 26
Formula: forward ROIC minus Damodaran sector WACC; displayed as percentage points
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000048/goog-20260331.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000048/goog-20260331.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Trajectory,G17,17,G,Codex,"DERIVED MODEL OUTPUT — GOOG Q2 26
Formula: forward ROIC minus Damodaran sector WACC; displayed as percentage points
Fact source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000071/goog-20260630.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, 2.5-year duration, and scenario margins retain the supplied model assumptions. Alphabet says just over half of backlog should be recognized over 24 months but does not disclose a single average duration or a 65% AI share."
Trajectory,C19,19,C,Codex,"AMZN Q2 25 — Long-term customer commitments, primarily AWS
Value: $195.000B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872425000086/amzn-20250630.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $195B as of June 30, 2025.
Classification: public filing / official company disclosure unless stated otherwise."
Trajectory,D19,19,D,Codex,"AMZN Q3 25 — Long-term customer commitments, primarily AWS
Value: $200.000B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872425000123/amzn-20250930.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $200B; weighted-average remaining life was 3.8 years.
Local source: 01_sources/company_filings/amazon/Amazon_2025-10-31_10-Q_amzn-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Trajectory,E19,19,E,Codex,"AMZN Q4 25 — Long-term customer commitments, primarily AWS
Value: $244.000B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/amzn-20251231.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $244B as of December 31, 2025.
Local source: 01_sources/company_filings/amazon/Amazon_2026-02-06_10-K_amzn-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Trajectory,F19,19,F,Codex,"AMZN Q1 26 — Long-term customer commitments, primarily AWS
Value: $364.000B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000014/amzn-20260331.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $364B as of March 31, 2026—not $464B as shown in the supplied snapshot. Weighted-average remaining life was 5.5 years.
Local source: 01_sources/company_filings/amazon/Amazon_2026-04-30_10-Q_amzn-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Trajectory,G19,19,G,Codex,"AMZN Q2 26 — Long-term customer commitments, primarily AWS
Value: $496.000B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $496B; weighted-average remaining life was 6.4 years. Anthropic's expanded commitment is already included in the total and must not be added separately.
Local source: 01_sources/company_filings/amazon/Amazon_2026-07-31_10-Q_amzn-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Trajectory,C20,20,C,Codex,"AMZN Q2 25 — quarterly capex
Value: $32.183B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872425000086/amzn-20250630.htm
Evidence: SEC XBRL PaymentsToAcquireProductiveAssets for Q2 2025 was $32.183B.
Classification: public filing / official company disclosure unless stated otherwise."
Trajectory,D20,20,D,Codex,"AMZN Q3 25 — quarterly capex
Value: $35.095B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872425000123/amzn-20250930.htm
Evidence: SEC XBRL PaymentsToAcquireProductiveAssets for Q3 2025 was $35.095B.
Local source: 01_sources/company_filings/amazon/Amazon_2025-10-31_10-Q_amzn-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Trajectory,E20,20,E,Codex,"AMZN Q4 25 — quarterly capex
Value: $39.522B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/amzn-20251231.htm
Evidence: Quarter capex = $131.819B FY2025 less $92.297B first nine months = $39.522B.
Local source: 01_sources/company_filings/amazon/Amazon_2026-02-06_10-K_amzn-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Trajectory,F20,20,F,Codex,"AMZN Q1 26 — quarterly capex
Value: $44.203B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000014/amzn-20260331.htm
Evidence: SEC XBRL PaymentsToAcquireProductiveAssets was $44.203B. Amazon's narrative cash-capex measure was $43.2B; this model uses the standardized XBRL series consistently across quarters.
Local source: 01_sources/company_filings/amazon/Amazon_2026-04-30_10-Q_amzn-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Trajectory,G20,20,G,Codex,"AMZN Q2 26 — quarterly capex
Value: $54.208B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Evidence: Gross cash PP&E purchases were $54.208B, also reconciling as $98.411B first half less $44.203B Q1. Amazon's separate net cash-capex measure was $53.076B; the model preserves the gross series.
Local source: 01_sources/company_filings/amazon/Amazon_2026-07-31_10-Q_amzn-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Trajectory,C21,21,C,Codex,"DERIVED MODEL OUTPUT — AMZN Q2 25
Formula: quarterly capex × 4 × assumed AI share of capex
Fact source: https://www.sec.gov/Archives/edgar/data/1018724/000101872425000086/amzn-20250630.htm
Capex source: https://www.sec.gov/Archives/edgar/data/1018724/000101872425000086/amzn-20250630.htm
WACC source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
AI attribution, AI capex share, duration, and scenario margins are model assumptions, not disclosures.
AI share, four-year duration, and scenario margins retain the supplied model assumptions for comparability. Amazon disclosed a 6.4-year weighted-average remaining contract life at June 30, 2026; the four-year model input materially accelerates the annualized revenue proxy."
